season,player_id,player_name,team_id,team_name,conference,position,games,snaps,rush_att,rush_yards,rush_td,fumbles,yards_before_contact,broken_tackles,forced_missed_tackles,yards_per_carry,td_rate,fumble_rate,lost_fumble_rate,epa_total_rush,epa_per_rush,ppa_total_rush,ppa_per_rush,success_rate,explosive_rush_rate,rpo_carry_rate,read_option_rate,yards_over_expected_per_att,epa_rush_early,epa_rush_short,epa_rush_red_zone,att_light_box_rate,att_heavy_box_rate
2019,3125336,Kevin Thomson,16,Sacramento State,Big Sky,QB,,,13,29,0.0,0.0,,,,2.230769230769231,0.0,0.0,0.0,-3.9883250624589173,-0.30679423557376284,-4.705766073567937,-0.36198200565907207,0.23076923076923078,0.0,,,,-0.2740270885382431,,,,
2019,3125833,Shaq Vann,2199,Eastern Michigan,Mid-American,RB,,,149,754,8.0,0.0,,,,5.060402684563758,0.053691275167785234,0.0,0.0,40.34203487378841,0.27075191190462017,13.866284919311433,0.0930623148947076,0.4697986577181208,0.15436241610738255,,,,0.264478357184352,-0.5367754059831725,1.0628885614418284,,
2019,3125956,Randall West,113,Massachusetts,FBS Independents,QB,,,14,67,2.0,0.0,,,,4.785714285714286,0.14285714285714285,0.0,0.0,8.71269864870856,0.6223356177648972,5.477518315618765,0.3912513082584832,0.5,0.14285714285714285,,,,0.0262608144719782,2.035726716985417,2.1463727863262445,,
2019,3128359,Chris Platt,239,Baylor,Big 12,WR,,,4,19,1.0,0.0,,,,4.75,0.25,0.0,0.0,3.853300836170128,0.963325209042532,0.5492793605002158,0.13731984012505394,0.5,0.25,,,,0.963325209042532,,5.164220838176107,,
2019,3128846,Napoleon Maxwell,2229,Florida International,Conference USA,RB,,,126,666,9.0,0.0,,,,5.285714285714286,0.07142857142857142,0.0,0.0,45.13850058482382,0.35824206813352233,27.997853186560373,0.2222051840203204,0.5,0.15079365079365079,,,,0.27078168681816683,0.14361451951995957,1.231908163917475,,
2019,3131118,Joey Fields,276,Marshall,Conference USA,WR,,,1,9,0.0,0.0,,,,9.0,0.0,0.0,0.0,0.6203883756721571,0.6203883756721571,0.3892791665811666,0.3892791665811666,1.0,0.0,,,,0.6203883756721571,,,,
2019,3675701,Jason Lewis,2198,Eastern Kentucky,OVC,RB,,,1,3,0.0,0.0,,,,3.0,0.0,0.0,0.0,-0.20339164199331883,-0.20339164199331883,-0.1278941156282576,-0.1278941156282576,0.0,0.0,,,,-0.20339164199331883,,,,
2019,3675812,Bryce Perkins,258,Virginia,ACC,QB,,,170,937,11.0,0.0,,,,5.511764705882353,0.06470588235294118,0.0,0.0,74.41541283470441,0.43773772255708476,40.7695537708207,0.2398209045342394,0.5176470588235295,0.17058823529411765,,,,0.15656752338307994,1.1300076422935177,0.7715177939497783,,
2019,3699859,Wyatt Mazour,158,Nebraska,Big Ten,RB,,,20,75,1.0,0.0,,,,3.75,0.05,0.0,0.0,3.370062992126633,0.16850314960633167,0.5891877298011555,0.029459386490057776,0.45,0.1,,,,0.02367732285240347,1.7557267169854172,0.5830752793291472,,
2019,3700815,Kendall Hinton,154,Wake Forest,ACC,WR,,,2,22,0.0,0.0,,,,11.0,0.0,0.0,0.0,2.087664925007901,1.0438324625039506,1.7674944666113692,0.8837472333056846,1.0,0.5,,,,1.1199999999999997,,,,
2019,3700890,Tabari Hines,152,NC State,ACC,WR,,,3,53,0.0,0.0,,,,17.666666666666668,0.0,0.0,0.0,3.795779161823892,1.265259720607964,1.5760721977188101,0.5253573992396033,1.0,0.6666666666666666,,,,1.265259720607964,,,,
2019,3707516,John Humphrey,2440,Nevada,Mountain West,WR,,,1,7,0.0,0.0,,,,7.0,0.0,0.0,0.0,0.7004408205106318,0.7004408205106318,0.304923286072843,0.304923286072843,1.0,0.0,,,,0.7004408205106318,,0.7004408205106318,,
2019,3722361,Akilian Butler,68,Boise State,Mountain West,WR,,,6,54,1.0,0.0,,,,9.0,0.16666666666666666,0.0,0.0,6.843588670694269,1.140598111782378,4.089217206674172,0.6815362011123619,0.5,0.3333333333333333,,,,1.140598111782378,,-0.013213388631248435,,
2019,3728240,Kelly Bryant,142,Missouri,SEC,QB,,,83,411,1.0,0.0,,,,4.951807228915663,0.012048192771084338,0.0,0.0,16.17300273970415,0.19485545469523072,14.828525599623118,0.17865693493521828,0.5180722891566265,0.1686746987951807,,,,0.3246582126409653,-0.614103794659388,-0.05231779233896824,,
2019,3728275,Shannon Brooks,135,Minnesota,Big Ten,RB,,,72,421,2.0,0.0,,,,5.847222222222222,0.027777777777777776,0.0,0.0,18.047215842216524,0.2506557755863406,5.950598167458572,0.08264719677025795,0.4861111111111111,0.18055555555555555,,,,0.25631486748308263,-0.08528252208360398,0.19956914419390856,,
2019,3791110,Tommy Stevens,344,Mississippi State,SEC,QB,,,65,506,4.0,0.0,,,,7.7846153846153845,0.06153846153846154,0.0,0.0,43.182457500040066,0.6643455000006164,29.106937831744514,0.4477990435653002,0.5692307692307692,0.3230769230769231,,,,0.5660764051354401,0.22232779372083403,0.469389541492565,,
2019,3791116,Deddrick Thomas,344,Mississippi State,SEC,WR,,,1,5,0.0,0.0,,,,5.0,0.0,0.0,0.0,0.7774866716458311,0.7774866716458311,0.1079829861526723,0.1079829861526723,1.0,0.0,,,,0.7774866716458311,,,,
2019,3791117,Malik Dear,344,Mississippi State,SEC,WR,,,3,4,0.0,0.0,,,,1.3333333333333333,0.0,0.0,0.0,-1.4132133886312488,-0.4710711295437496,-1.6196442552045025,-0.5398814184015008,0.0,0.0,,,,-0.4710711295437496,,-0.3338170145471855,,
2019,3791146,Elijah Sindelar,2509,Purdue,Big Ten,QB,,,10,39,1.0,0.0,,,,3.9,0.1,0.0,0.0,5.21713056635945,0.521713056635945,3.4938323011849355,0.34938323011849354,0.6,0.0,,,,0.4082314405224919,1.3357267169854175,2.7357267169854174,,
2019,3843247,Justin McMillan,2655,Tulane,American Athletic,QB,,,140,925,12.0,0.0,,,,6.607142857142857,0.08571428571428572,0.0,0.0,92.47413617781464,0.6605295441272474,73.3004777195688,0.5235748408540629,0.6642857142857143,0.2785714285714286,,,,0.5850441764642845,1.377750252139376,1.6304145324785997,,
2019,3843640,Lanard Fournette,99,LSU,SEC,RB,,,13,36,1.0,0.0,,,,2.769230769230769,0.07692307692307693,0.0,0.0,-0.7982031116427293,-0.06140023935713302,-1.214503782674292,-0.09342336789802246,0.3076923076923077,0.07692307692307693,,,,-0.23065169234806482,0.8167543363877369,-0.07047965300799504,,
2019,3858269,Ross Bowers,2459,Northern Illinois,Mid-American,QB,,,15,53,1.0,0.0,,,,3.533333333333333,0.06666666666666667,0.0,0.0,4.689118358978738,0.3126078905985825,4.358377989428667,0.2905585326285778,0.6,0.06666666666666667,,,,-0.2428777300211359,-1.0858799773302068,0.787731385319199,,
2019,3858944,Blake Barnett,58,South Florida,American Athletic,QB,,,13,127,0.0,0.0,,,,9.76923076923077,0.0,0.0,0.0,10.422694092055568,0.8017456993888898,8.727568307108577,0.6713514082391213,0.6153846153846154,0.3076923076923077,,,,0.24914292548295713,,,,
2019,3862133,Dre Brown,356,Illinois,Big Ten,RB,,,113,599,5.0,0.0,,,,5.300884955752212,0.04424778761061947,0.0,0.0,31.328626874118452,0.2772444856116677,16.71739055739412,0.14794150935747008,0.4690265486725664,0.17699115044247787,,,,0.33271463433206533,0.6273417628060375,0.7643951717600597,,
2019,3870490,Chris Chugunov,194,Ohio State,Big Ten,QB,,,2,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.3999999999999995,-0.6999999999999997,-1.2679309185088596,-0.6339654592544298,0.0,0.0,,,,-0.6999999999999997,-0.6999999999999997,-0.6999999999999997,,
2019,3885821,Tyriq Thompson,127,Michigan State,Big Ten,LB,,,1,20,0.0,0.0,,,,20.0,0.0,0.0,0.0,3.319396374084064,3.319396374084064,3.7379589440175156,3.7379589440175156,1.0,1.0,,,,,,,,
2019,3886565,Quinten Dormady,2117,Central Michigan,Mid-American,QB,,,15,42,0.0,0.0,,,,2.8,0.0,0.0,0.0,-1.4725231837546335,-0.0981682122503089,-5.305029836370349,-0.35366865575802325,0.4,0.06666666666666667,,,,-0.18788981595197807,-0.26508140270265157,0.19552222321328339,,
2019,3886598,Jauan Jennings,2633,Tennessee,SEC,WR,,,13,51,1.0,0.0,,,,3.923076923076923,0.07692307692307693,0.0,0.0,2.076513917826842,0.15973183983283398,-1.0365060679419507,-0.07973123599553467,0.3076923076923077,0.15384615384615385,,,,0.10825227051508424,1.452781955790057,1.452781955790057,,
2019,3886609,Alex Hornibrook,52,Florida State,ACC,QB,,,9,53,0.0,0.0,,,,5.888888888888889,0.0,0.0,0.0,5.080779016518501,0.564531001835389,3.057016374180075,0.3396684860200083,0.6666666666666666,0.1111111111111111,,,,0.5231761598359306,,-0.6440659929642985,,
2019,3886612,Austin Kafentzis,252,BYU,FBS Independents,DB,,,1,2,0.0,0.0,,,,2.0,0.0,0.0,0.0,-0.257174987040909,-0.257174987040909,-0.2814004693826835,-0.2814004693826835,0.0,0.0,,,,-0.257174987040909,,-0.257174987040909,,
2019,3886621,Ty Storey,98,Western Kentucky,Conference USA,QB,,,98,440,7.0,0.0,,,,4.489795918367347,0.07142857142857142,0.0,0.0,48.44658852949821,0.49435294417855313,41.655603554817645,0.4250571791307923,0.6326530612244898,0.11224489795918367,,,,0.5243428134364886,0.5891008148265214,0.5430861220885419,,
2019,3886634,Alex Delton,2628,TCU,Big 12,QB,,,14,126,0.0,0.0,,,,9.0,0.0,0.0,0.0,8.479666989820892,0.6056904992729208,7.915054507903285,0.5653610362788061,0.7857142857142857,0.21428571428571427,,,,0.6130370649762363,-0.19200817220198696,0.33466165868673947,,
2019,3886809,Andre Baccellia,264,Washington,Pac-12,WR,,,5,35,1.0,0.0,,,,7.0,0.2,0.0,0.0,7.457302789745808,1.4914605579491615,4.439725263450724,0.8879450526901447,0.8,0.4,,,,1.4914605579491615,-0.1893546857172348,2.8886513948729036,,
2019,3886822,Chico McClatcher,264,Washington,Pac-12,WR,,,9,53,0.0,0.0,,,,5.888888888888889,0.0,0.0,0.0,2.6182137358679407,0.2909126373186601,1.4094022681783698,0.15660025201981886,0.6666666666666666,0.2222222222222222,,,,0.23906087736031542,0.7057267169854171,,,
2019,3893625,Nick Ralston,309,Louisiana,Sun Belt,LB,,,1,1,0.0,0.0,,,,1.0,0.0,0.0,0.0,-0.37108613479339647,-0.37108613479339647,-0.9428756169237982,-0.9428756169237982,0.0,0.0,,,,-0.37108613479339647,,,,
2019,3893630,Brady White,235,Memphis,American Athletic,QB,,,29,122,3.0,0.0,,,,4.206896551724138,0.10344827586206896,0.0,0.0,13.397237397612866,0.4619737033659609,13.811738353050165,0.4762668397603505,0.5862068965517241,0.10344827586206896,,,,0.443971811185693,0.43376160431485916,0.9510766216318718,,
2019,3894843,Brady Ross,2294,Iowa,Big Ten,FB,,,5,6,1.0,0.0,,,,1.2,0.2,0.0,0.0,0.9179882706443201,0.18359765412886403,3.0121175530374957,0.6024235106074991,0.6,0.0,,,,2.035726716985417,0.18359765412886403,2.035726716985417,,
2019,3895431,Traveon Samuel,235,Memphis,American Athletic,WR,,,15,78,0.0,0.0,,,,5.2,0.0,0.0,0.0,2.4192864446760227,0.16128576297840153,0.04272886284315014,0.0028485908562100094,0.4666666666666667,0.2,,,,0.12730870474318784,,,,
2019,3895827,Ty'Son Williams,252,BYU,FBS Independents,RB,,,47,251,3.0,0.0,,,,5.340425531914893,0.06382978723404255,0.0,0.0,22.461737393081794,0.47790930623578287,12.641202714410355,0.26896175988107135,0.5106382978723404,0.2127659574468085,,,,0.4776837146396261,-0.20216377574150898,1.0972612901342182,,
2019,3908600,DeMarco Corbin,2634,Tennessee State,OVC,RB,,,3,4,1.0,0.0,,,,1.3333333333333333,0.3333333333333333,0.0,0.0,2.1715455782846167,0.7238485260948723,0.24959176045937637,0.08319725348645879,0.6666666666666666,0.0,,,,0.7401483190429576,1.5809471272407334,1.5809471272407334,,
2019,3908976,Trevor Allen,2460,Northern Iowa,MVFC,RB,,,15,26,0.0,0.0,,,,1.7333333333333334,0.0,0.0,0.0,-5.481961121050429,-0.3654640747366953,-4.319443314244935,-0.287962887616329,0.13333333333333333,0.0,,,,-0.3654640747366953,-0.25935468571723486,-0.6347873137230666,,
2019,3908985,Jaylin James,2460,Northern Iowa,MVFC,WR,,,1,3,0.0,0.0,,,,3.0,0.0,0.0,0.0,-0.0004408205106316565,-0.0004408205106316565,0.0391559121294875,0.0391559121294875,0.0,0.0,,,,-0.0004408205106316565,,,,
2019,3909123,Rashad Medaris,2132,Cincinnati,American Athletic,WR,,,2,25,0.0,0.0,,,,12.5,0.0,0.0,0.0,1.1448244640920433,0.5724122320460217,1.9774945131528172,0.9887472565764086,0.5,0.5,,,,0.5724122320460217,,,,
2019,3909398,Jaimiee Bowe,2630,UT Martin,OVC,RB,,,17,45,1.0,0.0,,,,2.6470588235294117,0.058823529411764705,0.0,0.0,2.1652437409675156,0.12736727888044208,-2.9156454974707535,-0.1715085586747502,0.47058823529411764,0.0,,,,0.17705824048623436,-0.24999485068107816,1.302238888393358,,
2019,3909416,Jaylon Moore,2630,UT Martin,OVC,WR,,,1,-5,0.0,0.0,,,,-5.0,0.0,0.0,0.0,-1.3872241044972697,-1.3872241044972697,-1.0670735924396633,-1.0670735924396633,0.0,0.0,,,,-1.3872241044972697,,,,
2019,3910249,Kenji Bahar,2405,Monmouth,Big South,QB,,,1,13,0.0,0.0,,,,13.0,0.0,0.0,0.0,0.699559179489369,0.699559179489369,1.0236863600125563,1.0236863600125563,1.0,1.0,,,,0.699559179489369,,,,
2019,3910255,Devell Jones,2405,Monmouth,Big South,RB,,,12,31,0.0,0.0,,,,2.5833333333333335,0.0,0.0,0.0,-2.20372210193712,-0.18364350849476,-1.0996004013093545,-0.09163336677577955,0.4166666666666667,0.0,,,,-0.20995796536187797,-0.3253545011043553,-0.0525000000000001,,
2019,3910293,Trey Nahhas,13,Cal Poly,Big Sky,RB,,,1,3,0.0,0.0,,,,3.0,0.0,0.0,0.0,0.07572671698541722,0.07572671698541722,0.8240123268072175,0.8240123268072175,1.0,0.0,,,,,0.07572671698541722,,,
2019,3910381,Jerry Louie-McGee,149,Montana,Big Sky,WR,,,1,3,0.0,0.0,,,,3.0,0.0,0.0,0.0,-0.20339164199331883,-0.20339164199331883,-0.14561440438218298,-0.14561440438218298,0.0,0.0,,,,-0.20339164199331883,,,,
2019,3910404,Frankie Hickson,2335,Liberty,FBS Independents,RB,,,187,1056,12.0,0.0,,,,5.647058823529412,0.06417112299465241,0.0,0.0,74.70027756184807,0.39946672492966884,33.80633208852561,0.1807825245375701,0.5401069518716578,0.13903743315508021,,,,0.38218650996021253,0.6342502663096377,1.473260177596141,,
2019,3910436,Logan Jones,147,Montana State,Big Sky,RB,,,2,5,0.0,0.0,,,,2.5,0.0,0.0,0.0,-0.4186986149628238,-0.2093493074814119,-0.29731873237361306,-0.14865936618680653,0.5,0.0,,,,-0.2093493074814119,,,,
2019,3910544,Joshua Kelley,26,UCLA,Pac-12,RB,,,233,1100,12.0,0.0,,,,4.721030042918455,0.05150214592274678,0.0,0.0,73.64695547168272,0.3160813539557198,30.162473785558294,0.12945267719123732,0.4721030042918455,0.12875536480686695,,,,0.24958700431348455,0.48080666035220937,1.2516920714110735,,
2019,3910623,Carlos Martin,2502,Portland State,Big Sky,RB,,,7,21,0.0,0.0,,,,3.0,0.0,0.0,0.0,-0.7390037079642156,-0.10557195828060222,-0.05115502036866815,-0.007307860052666878,0.2857142857142857,0.0,,,,-0.06246490935030972,,,,
2019,3911470,Javon Conner,2545,SE Louisiana,Southland,WR,,,1,-2,0.0,0.0,,,,-2.0,0.0,0.0,0.0,-0.9903486761968496,-0.9903486761968496,-1.3478267095726884,-1.3478267095726884,0.0,0.0,,,,-0.9903486761968496,,,,
2019,3911494,Loren Easly,249,North Texas,Conference USA,RB,,,52,229,1.0,0.0,,,,4.403846153846154,0.019230769230769232,0.0,0.0,0.5338203112374256,0.010265775216104337,-5.415584419169722,-0.10414585421480235,0.46153846153846156,0.11538461538461539,,,,0.13129009437399863,-0.6624636952914825,-2.175744198598242,,
2019,3911578,Jimmie Robinson,2065,Bethune-Cookman,MEAC,WR,,,1,7,0.0,0.0,,,,7.0,0.0,0.0,0.0,0.7004408205106318,0.7004408205106318,0.5253025865520424,0.5253025865520424,1.0,0.0,,,,0.7004408205106318,,,,
2019,3911636,Tyrie Adams,2717,Western Carolina,Southern,QB,,,8,61,0.0,0.0,,,,7.625,0.0,0.0,0.0,2.7049082772742734,0.3381135346592842,3.36857924106866,0.4210724051335825,0.625,0.375,,,,0.3381135346592842,0.44064531428276554,,,
2019,3911907,Elijah Ibitokun-Hanks,236,Chattanooga,Southern,RB,,,15,85,0.0,0.0,,,,5.666666666666667,0.0,0.0,0.0,1.5686916223218663,0.10457944148812442,0.547751281432028,0.036516752095468535,0.4,0.13333333333333333,,,,0.13523433138762309,0.5106453142827654,-0.3234627918907189,,
2019,3911996,TJ Reed,338,Kennesaw State,Big South,RB,,,6,55,0.0,0.0,,,,9.166666666666666,0.0,0.0,0.0,3.8036696570986472,0.6339449428497745,3.507396333968355,0.5845660556613925,0.6666666666666666,0.3333333333333333,,,,0.6938015996823815,,-0.9340894011145595,,
2019,3912117,Robert Columbus,2197,Eastern Illinois,OVC,RB,,,3,7,0.0,0.0,,,,2.3333333333333335,0.0,0.0,0.0,-0.6995591794893676,-0.23318639316312254,-0.3289314988732448,-0.10964383295774827,0.3333333333333333,0.0,,,,-0.5396981870420321,,,,
2019,3912183,Albert Funderburke,2729,William & Mary,CAA,RB,,,8,55,1.0,0.0,,,,6.875,0.125,0.0,0.0,5.413901946667282,0.6767377433334103,3.775947482800599,0.4719934353500749,0.5,0.125,,,,0.8734145638096119,3.1706453142827655,1.2000231613877776,,
2019,3912358,Isaiah White,2619,Stony Brook,CAA,LB,,,11,39,0.0,0.0,,,,3.5454545454545454,0.0,0.0,0.0,-0.5311987965160645,-0.04829079968327859,-1.968865658704523,-0.17898778715495664,0.45454545454545453,0.09090909090909091,,,,-0.04829079968327859,,-0.19508140270265173,,
2019,3912448,Chris Walker,2197,Eastern Illinois,OVC,RB,,,5,8,0.0,0.0,,,,1.6,0.0,0.0,0.0,-2.160825868800675,-0.43216517376013497,-1.9662972392922198,-0.39325944785844397,0.0,0.0,,,,-0.3652064672001685,-0.7000000000000006,,,
2019,3912511,Charlie Booker,242,Rice,Conference USA,RB,,,87,272,1.0,0.0,,,,3.1264367816091956,0.011494252873563218,0.0,0.0,-0.108219636790724,-0.001243903871157747,-5.486187009397968,-0.0630596207976778,0.3563218390804598,0.04597701149425287,,,,-0.11159179198120517,0.2640206537993301,0.465066076223953,,
2019,3912536,Tom Stewart,242,Rice,Conference USA,QB,,,31,172,2.0,0.0,,,,5.548387096774194,0.06451612903225806,0.0,0.0,9.019395503159563,0.29094824203740527,3.4063878269391568,0.1098834782883599,0.5483870967741935,0.1935483870967742,,,,0.5445586922288952,-2.239009367340865,-0.1216931231212881,,
2019,3912548,Dominic Davis,30,USC,Pac-12,CB,,,2,15,0.0,0.0,,,,7.5,0.0,0.0,0.0,1.4567866113687513,0.7283933056843757,1.5530697234168864,0.7765348617084432,0.5,0.5,,,,0.7283933056843757,,,,
2019,3912667,Joe Fitzpatrick,311,Maine,CAA,RB,,,9,31,1.0,0.0,,,,3.4444444444444446,0.1111111111111111,0.0,0.0,2.063838964909884,0.22931544054554268,1.6740765194903406,0.1860085021655934,0.4444444444444444,0.1111111111111111,,,,0.22106670480595744,0.25818601563409094,-0.7000000000000002,,
2019,3912699,Evan Gray,160,New Hampshire,CAA,RB,,,5,86,0.0,0.0,,,,17.2,0.0,0.0,0.0,5.550645314282766,1.1101290628565532,5.953380817212619,1.1906761634425238,0.4,0.4,,,,1.1101290628565532,-0.2593546857172342,,,
2019,3913038,Merek Pierce,2567,SMU,American Athletic,RB,,,9,32,1.0,0.0,,,,3.5555555555555554,0.1111111111111111,0.0,0.0,4.626608358006681,0.5140675953340756,2.783578549961815,0.30928650555131276,0.5555555555555556,0.0,,,,0.35668460570095795,1.4302569386106074,0.6861311018947919,,
2019,3913134,Ben Sieczkowski,2681,Wagner,NEC,LB,,,1,-1,0.0,0.0,,,,-1.0,0.0,0.0,0.0,-1.1349185972973488,-1.1349185972973488,-0.397354472074852,-0.397354472074852,0.0,0.0,,,,,-1.1349185972973488,-1.1349185972973488,,
2019,3913137,Alex Thomson,276,Marshall,Conference USA,QB,,,6,40,0.0,0.0,,,,6.666666666666667,0.0,0.0,0.0,2.7828020999311405,0.46380034998852343,1.635658743807433,0.2726097906345722,0.5,0.16666666666666666,,,,0.46380034998852343,,-0.2522388883933584,,
2019,3913291,Zoe Bryant,227,Rhode Island,CAA,LB,,,27,152,0.0,0.0,,,,5.62962962962963,0.0,0.0,0.0,3.8435977920700206,0.14235547378037114,3.739309383395546,0.13849294012576097,0.4444444444444444,0.1111111111111111,,,,0.12188903043207354,0.29567244851698254,-0.7355799316894102,,
2019,3913822,Case Cookus,2464,Northern Arizona,Big Sky,QB,,,1,4,0.0,0.0,,,,4.0,0.0,0.0,0.0,-0.013213388631248435,-0.013213388631248435,-0.043244644569821,-0.043244644569821,0.0,0.0,,,,-0.013213388631248435,,,,
2019,3914151,Josiah Deguara,2132,Cincinnati,American Athletic,TE,,,1,2,1.0,0.0,,,,2.0,1.0,0.0,0.0,4.844477776786715,4.844477776786715,2.789647271242838,2.789647271242838,1.0,0.0,,,,,,4.844477776786715,,
2019,3914305,Anthony Jones,2229,Florida International,Conference USA,RB,,,186,904,9.0,0.0,,,,4.860215053763441,0.04838709677419355,0.0,0.0,46.18210982444059,0.2482909130346268,18.519825602690826,0.09956895485317649,0.45161290322580644,0.10752688172043011,,,,0.2448666472703892,-0.0007651348577333171,0.446877687821746,,
2019,3914307,Maurice Alexander,2229,Florida International,Conference USA,WR,,,9,42,0.0,0.0,,,,4.666666666666667,0.0,0.0,0.0,0.8393163247325182,0.09325736941472423,-0.6080110984763383,-0.06755678871959314,0.4444444444444444,0.1111111111111111,,,,0.09325736941472423,,0.19552222321328427,,
2019,3914369,Jaqwis Dancy,2348,Louisiana Tech,Conference USA,RB,,,43,191,2.0,0.0,,,,4.441860465116279,0.046511627906976744,0.0,0.0,4.2393613226766576,0.09858979820178274,0.3032548493428099,0.007052438356809532,0.4186046511627907,0.18604651162790697,,,,0.09913415727836286,1.4519156649584282,0.7481409431422443,,
2019,3914382,J'Mar Smith,2348,Louisiana Tech,Conference USA,QB,,,72,428,4.0,0.0,,,,5.944444444444445,0.05555555555555555,0.0,0.0,41.06675077547757,0.5703715385482996,29.57503593030872,0.41076438792095443,0.5972222222222222,0.19444444444444445,,,,0.37806499504177954,0.7937597629797977,0.9985948855295604,,
2019,3914395,James Morgan,2229,Florida International,Conference USA,QB,,,16,79,2.0,0.0,,,,4.9375,0.125,0.0,0.0,10.425339215181241,0.6515837009488276,8.734322587713311,0.545895161732082,0.5625,0.1875,,,,0.08856600065847925,1.979726716985417,2.915658552394706,,
2019,3914401,Charles Lamar,189,Bowling Green,Mid-American,RB,,,4,2,0.0,0.0,,,,0.5,0.0,0.0,0.0,-2.331523627921915,-0.5828809069804788,-1.7432075241347882,-0.43580188103369705,0.0,0.0,,,,-0.5438412093073053,,-1.1270458511352,,
2019,3914462,Terelle West,2393,Middle Tennessee,Conference USA,RB,,,39,290,4.0,0.0,,,,7.435897435897436,0.10256410256410256,0.0,0.0,22.253656581666355,0.570606579017086,17.34714265761408,0.4447985296824123,0.5641025641025641,0.1794871794871795,,,,0.5471036172976769,1.1757011552639003,1.023890370827818,,
2019,3914549,Kesean Strong,295,Old Dominion,Conference USA,RB,,,84,368,4.0,0.0,,,,4.380952380952381,0.047619047619047616,0.0,0.0,15.063991770283828,0.17933323536052176,3.1082097408483644,0.03700249691486148,0.36904761904761907,0.13095238095238096,,,,0.22291780841606731,-0.08240517049253168,0.2526164540432006,,
2019,3914569,Jaylon Henderson,68,Boise State,Mountain West,QB,,,26,145,1.0,0.0,,,,5.576923076923077,0.038461538461538464,0.0,0.0,11.55093908960917,0.44426688806189113,7.534104312337893,0.28977324278222666,0.6538461538461539,0.23076923076923078,,,,0.4218853175895352,0.3490379052532162,0.6364135225775888,,
