season,player_id,player_name,team_id,team_name,conference,position,games,snaps,rush_att,rush_yards,rush_td,fumbles,yards_before_contact,broken_tackles,forced_missed_tackles,yards_per_carry,td_rate,fumble_rate,lost_fumble_rate,epa_total_rush,epa_per_rush,ppa_total_rush,ppa_per_rush,success_rate,explosive_rush_rate,rpo_carry_rate,read_option_rate,yards_over_expected_per_att,epa_rush_early,epa_rush_short,epa_rush_red_zone,att_light_box_rate,att_heavy_box_rate,cfbd_player_id,pff_player_game_count,pff_attempts,pff_avoided_tackles,pff_breakaway_attempts,pff_breakaway_percent,pff_breakaway_yards,pff_declined_penalties,pff_designed_yards,pff_drops,pff_elu_recv_mtf,pff_elu_rush_mtf,pff_elu_yco,pff_elusive_rating,pff_explosive,pff_first_downs,pff_franchise_id,pff_fumbles,pff_gap_attempts,pff_grades_hands_fumble,pff_grades_offense,pff_grades_offense_penalty,pff_grades_pass,pff_grades_pass_block,pff_grades_pass_route,pff_grades_run,pff_grades_run_block,pff_longest,pff_penalties,pff_rec_yards,pff_receptions,pff_routes,pff_run_plays,pff_scramble_yards,pff_scrambles,pff_targets,pff_total_touches,pff_touchdowns,pff_yards,pff_yards_after_contact,pff_yco_attempt,pff_ypa,pff_yprr,pff_zone_attempts,yards_after_contact
2019,4427034,Joe Davis,38,Colorado,Pac-12,RB,,,6,13,0.0,0.0,,,,2.1666666666666665,0.0,0.0,0.0,-1.7093963740840643,-0.2848993956806774,-1.7083788018050845,-0.2847298003008474,0.1666666666666666,0.0,,,,-0.2848993956806774,,,,,4427034,3.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,143.0,0.0,2.0,70.5,59.8,72.1,,76.5,59.7,59.1,,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,13.0,7.0,1.17,2.2,0.0,4.0,7.0
2019,4427105,Max Duggan,2628,TCU,Big 12,QB,,,101,764,6.0,0.0,,,,7.564356435643564,0.0594059405940594,0.0,0.0,78.87034984415185,0.7808945529123945,56.77572365703672,0.5621358777924428,0.6336633663366337,0.3069306930693069,,,,0.6515490937474325,0.6449649649650603,0.9687616972624974,,,4427105,12.0,106.0,37.0,4.0,19.9,141.0,0.0,350.0,0.0,0.0,20.0,194.0,89.1,28.0,37.0,305.0,7.0,11.0,52.3,67.1,89.2,57.0,,,77.5,60.3,62.0,2.0,0.0,0.0,0.0,373.0,359.0,40.0,0.0,66.0,6.0,709.0,414.0,3.91,6.7,,40.0,414.0
2019,4427110,Niko Duffey,2016,Alcorn State,SWAC,RB,,,7,25,0.0,0.0,,,,3.571428571428572,0.0,0.0,0.0,-0.0880795410901211,-0.012582791584303,-0.775494486206185,-0.1107849266008835,0.2857142857142857,0.0,,,,-0.012582791584303,-0.732136641507291,,,,4427110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427111,Michel Dukes,228,Clemson,ACC,RB,,,29,140,2.0,0.0,,,,4.827586206896552,0.0689655172413793,0.0,0.0,7.64028550775588,0.2634581209570993,-0.4451219015299073,-0.0153490310872381,0.3793103448275862,0.1724137931034483,,,,0.1288790107386086,0.9371511446569446,1.0753891791653494,,,4427111,10.0,32.0,4.0,2.0,26.0,39.0,0.0,150.0,0.0,0.0,4.0,66.0,25.8,5.0,6.0,140.0,0.0,6.0,79.7,67.9,78.1,,68.3,60.2,67.6,58.3,24.0,0.0,0.0,0.0,18.0,41.0,0.0,0.0,0.0,32.0,2.0,150.0,66.0,2.06,4.7,0.0,25.0,66.0
2019,4427138,Romeir Elliott,79,Southern Illinois,MVFC,RB,,,18,110,0.0,0.0,,,,6.111111111111111,0.0,0.0,0.0,3.379821746637929,0.1877678748132182,3.134234306347577,0.1741241281304209,0.5,0.2777777777777778,,,,0.2021017970202686,-0.2276066163479159,-0.5186076149704831,,,4427138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427148,Joe Ervin,2306,Kansas State,Big 12,RB,,,23,85,1.0,0.0,,,,3.695652173913044,0.0434782608695652,0.0,0.0,1.5261399329829777,0.0663539101296946,-2.478492357219554,-0.1077605372704153,0.391304347826087,0.0869565217391304,,,,0.1360066634753799,-1.4638324625039507,1.5420212924070185,,,4427148,4.0,23.0,2.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,2.0,57.0,21.6,2.0,4.0,199.0,0.0,12.0,77.5,73.7,76.5,,,57.1,72.1,57.9,13.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,23.0,1.0,95.0,57.0,2.48,4.1,0.0,11.0,57.0
2019,4427158,Jah'Quez Evans,58,South Florida,American Athletic,WR,,,18,138,1.0,0.0,,,,7.666666666666667,0.0555555555555555,0.0,0.0,10.345476031701276,0.5747486684278487,6.641038119461198,0.3689465621922888,0.4444444444444444,0.1666666666666666,,,,0.029206762064538,,,,,4427158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427191,Dequan Finn,2649,Toledo,Mid-American,QB,,,13,84,0.0,0.0,,,,6.461538461538462,0.0,0.0,0.0,3.4953574236266745,0.2688736479712826,1.0091435266005369,0.0776264251231182,0.6153846153846154,0.3076923076923077,,,,0.4302277466238278,-1.260879977330207,0.3821366415072915,,,4427191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427203,Deondrick Glass,197,Oklahoma State,Big 12,RB,,,1,7,0.0,0.0,,,,7.0,0.0,0.0,0.0,-0.0555222232132837,-0.0555222232132837,-0.4073836443558854,-0.4073836443558854,0.0,0.0,,,,-0.0555222232132837,,,,,4427203,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,262.0,1.0,0.0,12.1,39.3,68.2,,,58.2,42.5,60.0,7.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,0.67,3.3,0.0,3.0,2.0
2019,4427213,Jordan Forrest,107,Holy Cross,Patriot,RB,,,7,9,0.0,0.0,,,,1.2857142857142858,0.0,0.0,0.0,-2.902292048134677,-0.4146131497335253,-4.249499702489297,-0.6070713860698996,0.1428571428571428,0.0,,,,-0.4146131497335253,-0.2650814027026515,,,,4427213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
